@relation train

@attribute employee_id numeric
@attribute department {'Sales  Marketing',Operations,Technology,Analytics,RD,Procurement,Finance,HR,Legal}
@attribute region {region_7,region_22,region_19,region_23,region_26,region_2,region_20,region_34,region_1,region_4,region_29,region_31,region_15,region_14,region_11,region_5,region_28,region_17,region_13,region_16,region_25,region_10,region_27,region_30,region_12,region_21,region_8,region_32,region_6,region_33,region_24,region_3,region_9,region_18}
@attribute education {'Masters  above',Bachelors,'Below Secondary'}
@attribute gender {f,m}
@attribute recruitment_channel {sourcing,other,referred}
@attribute no_of_trainings numeric
@attribute age numeric
@attribute previous_year_rating numeric
@attribute length_of_service numeric
@attribute 'KPIs_met >80\%' numeric
@attribute awards_won? numeric
@attribute avg_training_score numeric
@attribute is_promoted numeric
@attribute Class {yes,No}

@data
62677,'Sales  Marketing',region_15,Bachelors,m,sourcing,1,33,4,6,0,0,57,0,yes
40155,HR,region_2,'Masters  above',m,sourcing,1,40,4,8,0,0,48,0,yes
31870,Technology,region_13,Bachelors,m,sourcing,2,32,3,5,0,0,78,0,yes
48930,'Sales  Marketing',region_28,Bachelors,m,other,1,41,3,7,0,0,57,0,yes
24736,Operations,region_13,'Masters  above',f,sourcing,1,38,3,5,0,0,60,0,yes
38089,'Sales  Marketing',region_4,Bachelors,m,other,1,33,5,3,1,0,54,0,yes
934,Technology,region_31,Bachelors,m,other,1,27,3,4,0,0,77,0,yes
3462,'Sales  Marketing',region_31,Bachelors,m,other,1,27,2,5,0,0,50,0,yes
54397,Technology,region_23,Bachelors,f,other,1,30,?,1,0,0,80,0,yes
4750,Operations,region_2,Bachelors,m,other,1,57,3,13,0,0,59,0,yes
6737,Procurement,region_31,Bachelors,f,sourcing,1,27,?,1,0,0,67,0,yes
37266,'Sales  Marketing',region_11,Bachelors,m,sourcing,1,35,5,3,0,0,49,0,yes
66222,Operations,region_27,Bachelors,m,other,1,32,5,6,1,0,60,0,yes
4140,Operations,region_7,Bachelors,f,other,1,32,4,2,1,0,60,1,No
18602,'Sales  Marketing',region_13,Bachelors,f,sourcing,1,27,2,2,0,0,51,0,yes
43882,Finance,region_26,Bachelors,m,other,1,37,4,3,0,0,58,0,yes
49231,'Sales  Marketing',region_16,Bachelors,m,other,1,32,3,7,0,0,56,0,yes
71844,Operations,region_4,'Masters  above',m,other,1,33,5,6,0,0,63,0,yes
47411,Finance,region_19,Bachelors,m,sourcing,1,35,4,7,0,0,59,0,yes
45912,Procurement,region_30,Bachelors,f,other,1,36,5,5,1,0,69,0,yes
63384,Operations,region_27,Bachelors,f,other,1,26,1,3,0,0,59,0,yes
15786,Operations,region_2,Bachelors,m,other,1,60,2,16,0,0,58,0,yes
39605,'Sales  Marketing',region_9,Bachelors,m,other,3,26,3,3,0,0,48,0,yes
41252,Procurement,region_2,Bachelors,f,sourcing,6,29,3,2,0,0,67,0,yes
11693,HR,region_29,Bachelors,m,other,1,29,?,1,0,0,50,0,yes
63437,'Sales  Marketing',region_16,Bachelors,m,sourcing,1,38,5,8,0,0,57,0,yes
57998,'Sales  Marketing',region_13,Bachelors,m,sourcing,1,44,3,16,0,0,42,0,yes
28074,Analytics,region_31,Bachelors,m,other,1,37,3,3,0,0,81,0,yes
676,'Sales  Marketing',region_1,Bachelors,m,sourcing,1,35,4,3,1,0,52,0,yes
10022,Procurement,region_7,'Masters  above',m,other,6,40,3,12,0,0,74,0,yes
42382,HR,region_2,'Masters  above',f,other,1,54,3,19,0,0,49,0,yes
35010,'Sales  Marketing',region_28,Bachelors,m,sourcing,1,30,1,2,1,0,46,0,yes
8765,Operations,region_22,Bachelors,f,other,1,33,4,8,1,0,61,0,yes
77758,Procurement,region_2,Bachelors,m,other,1,29,5,3,1,0,72,0,yes
35128,Finance,region_13,Bachelors,m,sourcing,1,27,5,2,0,0,74,1,No
68051,'Sales  Marketing',region_7,?,m,sourcing,1,47,1,17,0,0,52,0,yes
18260,Analytics,region_22,Bachelors,f,sourcing,1,28,5,5,1,0,87,0,yes
46839,'Sales  Marketing',region_17,'Masters  above',m,sourcing,1,39,3,4,0,0,51,0,yes
22145,Procurement,region_13,Bachelors,m,sourcing,1,31,3,3,0,0,67,0,yes
46298,Operations,region_14,'Masters  above',m,other,1,36,4,2,0,0,56,0,yes
26456,Operations,region_22,'Masters  above',m,sourcing,1,32,3,5,1,0,63,0,yes
21747,'Sales  Marketing',region_2,?,f,other,1,47,2,7,0,0,51,0,yes
15528,Operations,region_22,Bachelors,m,other,2,28,4,2,1,1,62,0,yes
22625,'Sales  Marketing',region_22,'Masters  above',m,other,2,46,1,15,0,0,51,0,yes
62474,'Sales  Marketing',region_2,Bachelors,f,sourcing,1,36,1,2,0,0,48,0,yes
2950,Finance,region_7,Bachelors,f,sourcing,1,29,5,6,1,0,90,1,No
31215,Procurement,region_22,'Masters  above',f,sourcing,1,32,5,6,0,0,64,0,yes
2241,Analytics,region_2,'Masters  above',m,other,1,40,2,11,0,0,82,0,yes
73562,'Sales  Marketing',region_32,Bachelors,m,sourcing,1,27,1,5,1,1,49,0,yes
56577,Finance,region_7,'Masters  above',m,sourcing,3,34,5,5,0,0,61,0,yes
33733,Procurement,region_15,Bachelors,m,other,1,28,3,7,0,0,68,0,yes
22395,Procurement,region_22,Bachelors,m,other,1,34,4,5,0,0,70,0,yes
65969,Analytics,region_2,Bachelors,m,other,1,42,3,11,0,0,82,0,yes
30965,'Sales  Marketing',region_27,?,m,other,1,24,?,1,0,0,51,0,yes
66126,Technology,region_24,Bachelors,f,other,2,27,3,2,0,0,79,0,yes
41079,Operations,region_7,Bachelors,m,other,1,25,4,2,0,0,62,0,yes
45647,Legal,region_26,Bachelors,m,other,1,33,2,5,1,0,53,0,yes
68408,RD,region_26,'Masters  above',m,other,4,29,1,4,0,0,87,0,yes
49687,'Sales  Marketing',region_22,Bachelors,m,other,2,25,1,4,0,0,51,0,yes
2704,Operations,region_15,'Masters  above',m,referred,1,36,3,4,0,0,61,0,yes
18127,Analytics,region_2,Bachelors,m,other,1,41,5,3,0,0,83,0,yes
53262,Operations,region_22,Bachelors,f,other,2,27,5,2,1,0,61,0,yes
54672,Procurement,region_5,'Masters  above',f,other,1,37,3,7,0,0,66,0,yes
9560,Finance,region_29,Bachelors,m,sourcing,2,28,3,3,0,0,58,0,yes
71543,'Sales  Marketing',region_15,?,m,sourcing,1,40,3,4,1,1,50,0,yes
41352,'Sales  Marketing',region_16,'Masters  above',m,sourcing,2,31,1,6,0,0,52,0,yes
21707,Technology,region_15,Bachelors,f,other,1,33,2,3,0,0,82,0,yes
77845,Procurement,region_13,Bachelors,m,other,2,28,5,4,1,0,71,0,yes
43000,'Sales  Marketing',region_32,Bachelors,m,other,1,30,4,5,0,0,51,0,yes
67899,'Sales  Marketing',region_4,'Masters  above',m,sourcing,2,46,3,10,0,0,53,0,yes
36443,Analytics,region_22,Bachelors,m,other,2,28,5,5,1,0,87,0,yes
65454,Operations,region_4,Bachelors,m,other,1,37,5,10,1,0,64,0,yes
5002,Operations,region_32,Bachelors,f,sourcing,1,33,2,5,0,0,59,0,yes
22222,Procurement,region_2,Bachelors,f,other,1,36,3,8,1,0,70,1,No
48691,'Sales  Marketing',region_6,Bachelors,f,other,1,31,5,9,0,0,46,0,yes
673,Procurement,region_19,'Masters  above',m,other,1,43,1,8,0,0,72,0,yes
62756,Technology,region_27,Bachelors,m,sourcing,1,36,3,5,0,0,81,0,yes
61465,Procurement,region_22,Bachelors,m,other,1,29,3,2,0,0,69,0,yes
21716,Operations,region_2,Bachelors,f,sourcing,1,51,3,11,1,0,58,1,No
37790,'Sales  Marketing',region_23,'Masters  above',f,other,1,36,5,4,1,0,48,0,yes
74378,Analytics,region_2,Bachelors,m,other,1,38,2,7,0,0,84,0,yes
56397,Procurement,region_15,'Masters  above',m,other,2,39,3,5,0,0,70,0,yes
7662,'Sales  Marketing',region_2,Bachelors,f,sourcing,1,40,4,3,1,0,50,1,No
49085,Operations,region_22,'Masters  above',f,referred,1,34,3,7,1,0,61,0,yes
27977,Procurement,region_14,Bachelors,m,other,1,31,3,2,0,1,68,0,yes
59371,Analytics,region_10,Bachelors,m,sourcing,1,30,3,5,0,0,82,0,yes
58979,Technology,region_2,'Masters  above',f,referred,1,33,3,2,0,0,80,1,No
39321,'Sales  Marketing',region_22,'Masters  above',m,other,1,39,5,3,1,0,47,0,yes
9235,'Sales  Marketing',region_2,Bachelors,m,other,1,30,3,5,0,0,47,0,yes
55498,RD,region_8,Bachelors,m,other,1,27,3,4,1,0,87,0,yes
27702,'Sales  Marketing',region_27,Bachelors,f,sourcing,1,26,3,4,0,0,47,0,yes
2902,'Sales  Marketing',region_15,Bachelors,f,sourcing,1,33,4,2,0,0,49,0,yes
11415,Operations,region_27,Bachelors,f,other,1,32,3,3,0,0,55,0,yes
44095,'Sales  Marketing',region_16,Bachelors,m,sourcing,3,29,1,6,0,0,48,0,yes
65485,Operations,region_11,?,f,other,1,30,4,5,0,0,53,0,yes
1860,'Sales  Marketing',region_2,Bachelors,m,other,1,44,5,6,0,0,52,0,yes
9733,'Sales  Marketing',region_22,?,m,other,1,20,3,2,0,0,52,0,yes
68958,Procurement,region_2,'Masters  above',f,other,1,57,5,15,1,0,71,0,yes
36695,'Sales  Marketing',region_2,Bachelors,m,other,3,59,3,10,0,0,53,0,yes
26519,HR,region_22,'Masters  above',m,sourcing,2,40,5,5,0,0,49,0,yes
64721,'Sales  Marketing',region_16,Bachelors,m,sourcing,1,32,3,3,0,1,62,1,No
33933,'Sales  Marketing',region_18,Bachelors,m,sourcing,1,34,3,4,0,0,54,0,yes
33297,Procurement,region_13,'Masters  above',m,sourcing,1,33,3,4,0,0,69,0,yes
70637,Finance,region_4,'Masters  above',f,other,2,34,3,2,1,0,59,0,yes
24879,Technology,region_2,'Masters  above',m,other,4,43,1,12,0,0,75,0,yes
58361,Analytics,region_22,Bachelors,m,other,3,27,3,1,0,0,84,0,yes
24991,Operations,region_11,'Masters  above',f,sourcing,1,38,4,3,0,0,57,0,yes
54680,RD,region_4,'Masters  above',m,other,1,43,5,4,1,0,85,0,yes
76339,Operations,region_13,Bachelors,f,sourcing,1,38,3,7,0,0,57,0,yes
46635,'Sales  Marketing',region_2,Bachelors,f,other,1,43,3,13,0,0,57,0,yes
32379,'Sales  Marketing',region_22,Bachelors,m,sourcing,2,38,1,3,1,0,44,0,yes
77234,Analytics,region_11,Bachelors,m,other,2,38,5,7,1,0,88,0,yes
49740,Operations,region_15,Bachelors,m,sourcing,2,32,5,6,0,0,60,0,yes
56771,Finance,region_2,?,m,sourcing,1,38,5,4,0,0,60,0,yes
35482,Analytics,region_29,Bachelors,m,sourcing,1,32,5,7,0,0,85,0,yes
65124,Operations,region_10,'Masters  above',m,other,1,48,5,8,1,0,57,0,yes
18499,Legal,region_11,Bachelors,m,other,1,32,3,5,1,0,60,0,yes
47503,Finance,region_2,Bachelors,f,sourcing,1,36,4,10,0,0,60,0,yes
41090,Analytics,region_2,Bachelors,m,sourcing,1,38,5,7,1,0,87,0,yes
70244,'Sales  Marketing',region_30,Bachelors,m,other,1,27,1,3,1,0,54,0,yes
26162,Analytics,region_24,Bachelors,m,sourcing,1,28,5,4,0,0,85,0,yes
25748,Technology,region_19,Bachelors,m,other,1,41,3,6,1,0,85,1,No
61517,'Sales  Marketing',region_2,Bachelors,f,other,1,30,5,6,1,0,52,0,yes
77268,Technology,region_1,Bachelors,m,sourcing,1,29,2,7,0,0,83,0,yes
9633,Analytics,region_29,Bachelors,m,sourcing,1,31,5,7,1,0,90,0,yes
29676,'Sales  Marketing',region_31,Bachelors,m,other,1,31,5,5,0,0,50,0,yes
2816,'Sales  Marketing',region_2,'Masters  above',m,other,2,42,5,16,0,0,48,0,yes
18397,Procurement,region_17,Bachelors,f,other,1,36,4,4,0,0,71,0,yes
21082,Analytics,region_31,Bachelors,m,other,1,28,4,3,0,1,84,1,No
26122,Technology,region_20,'Masters  above',f,other,1,31,1,4,0,0,81,0,yes
75509,'Sales  Marketing',region_28,?,m,other,1,36,4,3,1,0,47,0,yes
19273,Finance,region_2,Bachelors,m,other,2,39,5,8,0,0,60,0,yes
56518,Technology,region_2,'Masters  above',m,other,2,60,4,3,0,0,80,0,yes
69546,Analytics,region_17,Bachelors,m,sourcing,2,27,3,3,0,0,87,0,yes
24877,'Sales  Marketing',region_11,Bachelors,m,other,1,45,3,4,0,0,48,0,yes
20856,Operations,region_6,Bachelors,m,sourcing,1,34,5,9,0,0,55,0,yes
45224,HR,region_2,Bachelors,f,sourcing,1,48,3,3,0,0,52,0,yes
12455,Operations,region_25,Bachelors,f,other,1,29,3,3,1,0,58,0,yes
61505,Analytics,region_32,Bachelors,m,other,2,30,3,5,1,0,84,0,yes
6176,Technology,region_2,'Masters  above',m,sourcing,1,60,5,9,1,0,81,0,yes
18915,Technology,region_2,Bachelors,m,sourcing,1,48,3,8,0,0,80,0,yes
54733,Technology,region_22,Bachelors,m,other,1,26,?,1,1,0,84,0,yes
14828,Operations,region_11,Bachelors,m,sourcing,1,31,3,7,1,0,58,0,yes
9502,Technology,region_5,Bachelors,f,sourcing,1,35,4,5,0,0,78,0,yes
3289,HR,region_26,Bachelors,m,sourcing,1,29,3,5,0,0,53,0,yes
76298,'Sales  Marketing',region_7,Bachelors,m,other,1,27,3,4,0,0,51,0,yes
61902,Procurement,region_30,Bachelors,m,other,3,35,4,6,1,0,75,0,yes
77173,Operations,region_7,'Masters  above',f,other,1,46,4,6,0,0,61,0,yes
64588,Finance,region_20,Bachelors,m,other,2,29,3,3,1,0,60,0,yes
9683,Technology,region_26,Bachelors,m,sourcing,1,31,3,5,0,0,85,0,yes
1397,'Sales  Marketing',region_2,'Masters  above',f,sourcing,1,49,5,21,1,0,49,0,yes
59154,Operations,region_22,Bachelors,m,other,1,40,5,2,1,0,61,0,yes
42285,Analytics,region_29,Bachelors,m,other,1,29,1,4,0,0,88,0,yes
3250,'Sales  Marketing',region_19,Bachelors,m,other,2,32,2,3,1,0,49,0,yes
5107,Finance,region_11,Bachelors,m,sourcing,1,36,5,5,1,0,55,0,yes
71230,Operations,region_32,Bachelors,m,other,1,24,?,1,0,0,60,0,yes
55884,Operations,region_22,Bachelors,m,other,2,34,1,7,0,0,62,0,yes
49880,HR,region_31,Bachelors,f,sourcing,1,27,3,1,1,1,45,0,yes
63104,HR,region_27,Bachelors,f,other,1,30,2,6,0,0,45,0,yes
12931,Legal,region_22,Bachelors,m,sourcing,1,31,2,2,0,0,60,0,yes
27654,Technology,region_26,'Masters  above',m,sourcing,1,50,4,5,1,0,81,0,yes
39523,Finance,region_22,Bachelors,m,sourcing,2,29,5,3,1,0,65,0,yes
68245,Technology,region_2,Bachelors,f,sourcing,1,37,3,7,0,0,81,0,yes
27346,Operations,region_19,'Masters  above',f,other,1,44,2,10,0,0,60,0,yes
44173,Operations,region_22,'Masters  above',m,other,2,32,5,5,1,0,60,0,yes
56266,Finance,region_7,'Masters  above',f,other,1,33,3,3,0,0,58,0,yes
72660,Analytics,region_1,'Masters  above',m,other,1,31,3,4,0,0,85,0,yes
43977,Technology,region_23,Bachelors,f,other,1,29,3,5,1,0,83,0,yes
18664,RD,region_2,?,m,other,1,24,4,2,0,0,81,0,yes
64853,'Sales  Marketing',region_13,Bachelors,f,other,1,31,4,2,0,0,51,0,yes
34871,'Sales  Marketing',region_2,Bachelors,m,other,2,34,3,8,1,0,49,0,yes
48072,Technology,region_15,Bachelors,m,other,1,48,3,15,1,0,83,0,yes
69286,Finance,region_31,Bachelors,m,sourcing,1,27,3,4,1,0,58,1,No
14190,'Sales  Marketing',region_4,'Masters  above',f,sourcing,1,37,1,2,0,0,52,0,yes
38280,Analytics,region_22,Bachelors,f,sourcing,1,26,2,3,0,0,88,1,No
8054,'Sales  Marketing',region_22,'Masters  above',m,sourcing,1,38,4,7,0,0,48,0,yes
53468,'Sales  Marketing',region_2,Bachelors,f,other,2,28,4,7,0,0,52,0,yes
17999,Operations,region_16,Bachelors,m,sourcing,1,30,2,6,1,0,60,0,yes
58175,Operations,region_15,'Masters  above',f,sourcing,1,47,4,4,1,0,59,0,yes
45582,Technology,region_2,Bachelors,m,referred,1,30,3,3,0,0,76,0,yes
47322,'Sales  Marketing',region_26,Bachelors,m,other,1,32,5,5,1,0,46,0,yes
70122,'Sales  Marketing',region_22,Bachelors,m,sourcing,1,31,2,4,0,0,51,0,yes
9746,Technology,region_31,Bachelors,m,sourcing,1,38,3,10,0,0,81,0,yes
41510,Procurement,region_2,Bachelors,f,other,2,47,5,5,1,0,72,0,yes
27255,Technology,region_16,'Masters  above',m,other,1,44,5,11,0,0,86,0,yes
23089,'Sales  Marketing',region_19,Bachelors,m,other,1,34,4,10,0,0,47,0,yes
73444,'Sales  Marketing',region_4,Bachelors,m,sourcing,1,39,3,10,0,0,51,0,yes
45987,Operations,region_2,'Masters  above',m,other,1,41,3,6,0,0,56,0,yes
24861,Finance,region_7,Bachelors,m,sourcing,1,36,3,4,1,0,58,0,yes
51257,Operations,region_4,'Masters  above',f,other,2,35,3,3,0,0,56,0,yes
40624,HR,region_2,'Below Secondary',m,sourcing,1,22,3,2,1,0,47,1,No
61240,'Sales  Marketing',region_28,'Masters  above',m,sourcing,1,32,4,4,0,0,50,0,yes
7344,Operations,region_6,Bachelors,m,sourcing,1,34,2,7,1,1,63,0,yes
29317,Operations,region_2,Bachelors,m,other,1,37,3,10,0,1,76,1,No
31755,Finance,region_2,Bachelors,m,other,2,26,3,3,1,0,59,0,yes
43790,Procurement,region_2,Bachelors,f,other,1,26,5,3,0,0,69,0,yes
72998,Operations,region_2,'Masters  above',m,other,1,32,3,8,0,0,56,0,yes
50047,'Sales  Marketing',region_23,Bachelors,f,other,1,29,3,5,0,0,56,0,yes
75924,Technology,region_2,Bachelors,m,other,3,34,3,9,0,0,80,0,yes
57124,Procurement,region_22,Bachelors,f,other,1,29,5,3,0,0,69,0,yes
36817,Operations,region_11,'Masters  above',f,other,2,39,3,7,1,0,56,1,No
63937,'Sales  Marketing',region_7,'Masters  above',f,sourcing,1,44,3,4,0,0,51,0,yes
62175,'Sales  Marketing',region_7,Bachelors,m,other,1,51,5,7,1,0,47,0,yes
69896,'Sales  Marketing',region_29,Bachelors,m,sourcing,4,27,?,1,0,0,48,0,yes
26225,Analytics,region_25,Bachelors,m,other,1,28,3,4,0,0,88,0,yes
39660,'Sales  Marketing',region_27,Bachelors,f,other,3,30,1,5,1,0,48,0,yes
4246,'Sales  Marketing',region_15,Bachelors,m,sourcing,1,36,4,10,0,0,44,0,yes
48323,'Sales  Marketing',region_32,Bachelors,m,sourcing,1,35,3,7,0,0,53,0,yes
3913,Operations,region_27,Bachelors,m,other,1,36,5,7,1,0,57,1,No
63708,HR,region_20,Bachelors,m,other,1,38,4,6,1,0,48,0,yes
27165,Procurement,region_30,'Masters  above',m,other,1,33,3,7,0,0,68,0,yes
71932,Finance,region_32,Bachelors,f,other,1,29,?,1,0,0,54,0,yes
2298,HR,region_7,'Masters  above',m,sourcing,1,35,1,4,0,0,47,0,yes
68674,'Sales  Marketing',region_6,Bachelors,m,other,1,27,4,4,1,0,48,0,yes
58468,'Sales  Marketing',region_16,Bachelors,m,other,1,26,?,1,1,0,53,0,yes
32316,Technology,region_27,Bachelors,f,other,1,31,3,3,0,0,79,0,yes
74745,Finance,region_9,Bachelors,m,other,2,30,5,8,0,0,64,0,yes
3865,Analytics,region_21,Bachelors,m,other,1,33,2,3,0,0,86,0,yes
190,Technology,region_27,Bachelors,f,other,1,32,3,5,0,0,79,0,yes
46939,Procurement,region_13,Bachelors,m,sourcing,1,28,3,2,0,0,72,0,yes
48843,Technology,region_15,Bachelors,m,other,1,26,4,4,0,0,79,0,yes
3056,Procurement,region_7,'Masters  above',f,sourcing,1,42,5,4,0,0,71,0,yes
52884,Operations,region_2,Bachelors,f,referred,1,36,3,8,1,0,58,0,yes
16338,Legal,region_2,Bachelors,m,other,2,48,3,6,0,0,58,0,yes
47158,Operations,region_7,Bachelors,m,sourcing,1,37,4,3,0,0,63,0,yes
59241,'Sales  Marketing',region_22,Bachelors,m,sourcing,9,27,?,1,0,0,52,0,yes
49328,Operations,region_7,'Masters  above',m,sourcing,1,40,3,3,0,0,61,0,yes
27126,Technology,region_10,Bachelors,f,sourcing,1,29,4,3,0,0,78,0,yes
37628,'Sales  Marketing',region_2,'Masters  above',m,sourcing,1,35,3,5,1,0,50,0,yes
56356,Technology,region_2,'Masters  above',m,other,1,50,3,3,0,0,80,0,yes
51578,Legal,region_22,Bachelors,m,other,1,31,4,3,1,0,62,0,yes
18198,Operations,region_7,Bachelors,m,other,1,44,5,14,0,0,61,0,yes
39791,'Sales  Marketing',region_28,'Masters  above',m,sourcing,1,35,5,4,0,0,49,0,yes
1111,Technology,region_22,'Masters  above',m,other,1,32,3,3,0,0,77,0,yes
40446,Operations,region_15,'Masters  above',m,sourcing,1,35,5,3,1,0,64,0,yes
23095,RD,region_2,'Masters  above',m,sourcing,1,40,3,10,0,0,88,0,yes
40475,Operations,region_22,Bachelors,m,sourcing,1,54,4,4,0,0,62,0,yes
10057,'Sales  Marketing',region_27,Bachelors,f,other,1,27,3,4,1,0,48,0,yes
42464,Analytics,region_29,Bachelors,m,sourcing,1,28,?,1,0,0,85,0,yes
63201,Analytics,region_2,?,m,other,1,29,?,1,0,0,85,0,yes
43395,Procurement,region_2,Bachelors,f,sourcing,1,25,3,2,0,0,66,0,yes
51907,'Sales  Marketing',region_2,Bachelors,m,other,1,56,4,3,0,0,52,0,yes
40095,Operations,region_22,Bachelors,f,other,1,36,4,9,0,0,63,0,yes
45203,Procurement,region_2,Bachelors,f,sourcing,1,24,4,2,1,0,73,0,yes
64580,'Sales  Marketing',region_26,Bachelors,m,other,1,27,3,4,0,0,53,0,yes
68252,Procurement,region_22,Bachelors,m,sourcing,1,35,1,9,0,0,69,0,yes
49057,Technology,region_5,'Below Secondary',f,other,2,22,?,1,0,0,79,0,yes
29009,Technology,region_14,Bachelors,m,other,1,28,3,4,0,0,78,0,yes
7460,Operations,region_2,'Masters  above',m,sourcing,1,51,4,14,0,0,61,0,yes
67261,HR,region_26,Bachelors,f,sourcing,1,25,?,1,0,0,51,0,yes
56688,Operations,region_2,?,f,other,1,33,1,10,0,0,60,0,yes
32004,Operations,region_25,Bachelors,f,other,1,27,3,3,0,0,61,0,yes
47697,Procurement,region_23,'Masters  above',m,sourcing,1,39,2,3,1,0,72,0,yes
2211,'Sales  Marketing',region_29,Bachelors,m,sourcing,1,29,4,7,1,0,56,0,yes
47636,Technology,region_7,Bachelors,m,other,1,31,5,6,1,0,80,0,yes
6871,Analytics,region_22,Bachelors,f,other,1,31,3,3,1,0,81,0,yes
46334,Operations,region_11,Bachelors,f,other,1,31,4,4,0,0,62,0,yes
23263,Operations,region_22,Bachelors,f,sourcing,1,40,4,5,0,0,56,0,yes
38929,Analytics,region_29,Bachelors,m,sourcing,1,29,2,4,0,0,80,0,yes
5256,Analytics,region_2,'Masters  above',m,other,1,42,5,7,1,0,82,0,yes
35821,'Sales  Marketing',region_6,Bachelors,m,sourcing,1,45,3,16,0,0,51,0,yes
13463,Technology,region_7,Bachelors,m,sourcing,1,33,4,7,0,0,79,0,yes
28702,Analytics,region_30,Bachelors,m,sourcing,1,29,5,7,1,0,80,0,yes
72556,'Sales  Marketing',region_16,?,m,sourcing,1,33,2,6,0,0,46,0,yes
11829,'Sales  Marketing',region_22,Bachelors,m,other,3,29,1,5,0,0,47,0,yes
75282,Analytics,region_30,Bachelors,m,sourcing,1,27,5,5,1,0,82,1,No
3283,Procurement,region_22,Bachelors,m,sourcing,1,45,4,3,0,0,66,0,yes
16481,'Sales  Marketing',region_19,Bachelors,m,other,1,37,2,4,1,0,50,0,yes
34499,'Sales  Marketing',region_3,Bachelors,m,sourcing,1,41,5,7,1,0,48,0,yes
76982,'Sales  Marketing',region_7,'Masters  above',m,other,1,38,5,7,0,0,48,0,yes
58135,Analytics,region_28,Bachelors,m,sourcing,1,30,3,4,0,0,91,0,yes
73235,HR,region_22,'Masters  above',m,other,1,35,3,7,0,0,52,0,yes
23377,Operations,region_15,?,m,sourcing,1,39,3,11,1,0,64,1,No
5573,RD,region_4,Bachelors,f,other,1,32,3,5,0,0,85,0,yes
48716,Analytics,region_22,Bachelors,m,sourcing,1,33,3,9,1,0,82,0,yes
66644,Procurement,region_21,Bachelors,m,other,1,27,1,3,0,0,66,0,yes
1552,HR,region_2,Bachelors,f,other,1,32,3,9,0,0,52,0,yes
46824,Finance,region_20,Bachelors,m,sourcing,1,27,?,1,0,0,57,0,yes
13167,Operations,region_31,'Masters  above',m,other,1,40,5,7,1,0,55,0,yes
35272,'Sales  Marketing',region_5,'Masters  above',m,sourcing,1,32,2,6,0,0,47,0,yes
66947,'Sales  Marketing',region_21,Bachelors,m,other,2,36,3,8,0,0,50,0,yes
65244,Analytics,region_2,Bachelors,m,sourcing,1,29,?,1,1,0,83,0,yes
11489,'Sales  Marketing',region_23,Bachelors,m,other,6,30,4,2,0,0,49,0,yes
75838,Analytics,region_2,Bachelors,m,other,2,38,4,7,0,0,86,0,yes
40936,'Sales  Marketing',region_25,Bachelors,m,sourcing,2,28,1,6,0,0,51,0,yes
68728,Technology,region_2,Bachelors,m,other,1,31,2,7,0,0,77,0,yes
33911,Analytics,region_15,'Masters  above',m,other,1,34,3,8,0,0,82,0,yes
60211,'Sales  Marketing',region_13,?,m,sourcing,1,22,5,2,0,0,51,0,yes
52438,'Sales  Marketing',region_20,'Masters  above',m,other,1,39,4,5,0,0,51,0,yes
75713,Technology,region_24,Bachelors,m,sourcing,1,26,3,1,1,0,79,0,yes
13702,'Sales  Marketing',region_4,Bachelors,m,sourcing,3,28,?,1,1,0,49,0,yes
71373,'Sales  Marketing',region_22,'Masters  above',f,other,1,34,4,10,0,0,47,0,yes
20265,HR,region_20,Bachelors,m,sourcing,1,27,5,3,1,0,48,0,yes
56033,Finance,region_2,Bachelors,m,sourcing,1,34,1,7,0,0,56,0,yes
62255,Analytics,region_20,'Masters  above',m,other,1,36,5,7,0,0,87,0,yes
33909,Procurement,region_2,Bachelors,f,sourcing,1,55,1,22,0,0,66,0,yes
59735,Technology,region_13,Bachelors,m,other,1,34,3,5,0,0,80,0,yes
24142,Procurement,region_7,Bachelors,m,sourcing,1,33,3,7,0,0,69,0,yes
44906,Procurement,region_2,Bachelors,f,sourcing,1,35,3,4,0,0,82,1,No
39394,Operations,region_2,'Masters  above',f,sourcing,1,41,3,14,0,0,61,0,yes
22767,HR,region_10,'Masters  above',m,other,1,31,5,7,1,0,51,1,No
11039,'Sales  Marketing',region_7,'Masters  above',f,other,4,39,1,7,0,0,51,0,yes
42236,RD,region_22,'Masters  above',m,other,1,36,3,5,0,0,85,0,yes
36811,'Sales  Marketing',region_25,'Masters  above',m,sourcing,1,32,2,7,0,0,57,0,yes
5546,'Sales  Marketing',region_29,Bachelors,m,sourcing,1,29,5,5,1,0,46,0,yes
28723,'Sales  Marketing',region_14,Bachelors,m,other,1,40,4,2,1,0,54,1,No
69112,Operations,region_13,'Masters  above',f,other,1,40,3,14,0,0,59,0,yes
59140,Technology,region_22,Bachelors,f,sourcing,1,24,?,1,0,0,78,0,yes
21264,Operations,region_2,'Masters  above',m,sourcing,1,40,3,14,0,0,61,0,yes
56170,Finance,region_9,Bachelors,m,sourcing,1,33,3,3,0,0,62,0,yes
